id,level,link,child,pid,name,ename,memo,text
70202040061,6,7-702-70202-7020204-7020204006-70202040061,1,7020204006,錢蘚屬,Genus Riccia,2種,錢蘚屬  Genus <i>Riccia</i><font class=c1>   2種</font>
70202040062,6,7-702-70202-7020204-7020204006-70202040062,1,7020204006,Genus,Ricciocarpos,1種,Genus <i>Ricciocarpos</i><font class=c1>   1種</font>
420648000,7,7-702-70202-7020204-7020204006-70202040061-420648000,0,70202040061,叉錢蘚,Riccia fluitans,,叉錢蘚 <i>Riccia fluitans</i>  L.<font class=c2 ></font>
420649000,7,7-702-70202-7020204-7020204006-70202040061-420649000,0,70202040061,錢蘚,Riccia glauca,,錢蘚 <i>Riccia glauca</i>  L.<font class=c2 ></font>
420650000,7,7-702-70202-7020204-7020204006-70202040062-420650000,0,70202040062,浮蘚,Ricciocarpos natans,,浮蘚 <i>Ricciocarpos natans</i>  (L.) Corda<font class=c2 ></font>
70202040071,6,7-702-70202-7020204-7020204007-70202040071,1,7020204007,皮葉蘚屬,Genus Targionia,2種,皮葉蘚屬  Genus <i>Targionia</i><font class=c1>   2種</font>
420693000,7,7-702-70202-7020204-7020204007-70202040071-420693000,0,70202040071,,Targionia formosica,,<i>Targionia formosica</i>  Horik.<font class=c2 ></font>
420694000,7,7-702-70202-7020204-7020204007-70202040071-420694000,0,70202040071,,Targionia hypophylla,,<i>Targionia hypophylla</i>  L.<font class=c2 ></font>
70202040081,6,7-702-70202-7020204-7020204008-70202040081,1,7020204008,魏氏蘚屬,Genus Wiesnerella,1種,魏氏蘚屬  Genus <i>Wiesnerella</i><font class=c1>   1種</font>
420710000,7,7-702-70202-7020204-7020204008-70202040081-420710000,0,70202040081,魏氏蘚,Wiesnerella denudata,,魏氏蘚 <i>Wiesnerella denudata</i>  (Mitt.) Steph.<font class=c2 ></font>
7020205001,5,7-702-70202-7020205-7020205001,1,7020205,半月蘚科,Family Lunulariaceae,1屬 1種,半月蘚科  Family Lunulariaceae<font class=c1>   1屬 1種</font>
70202050011,6,7-702-70202-7020205-7020205001-70202050011,1,7020205001,半月蘚屬,Genus Lunularia,1種,半月蘚屬  Genus <i>Lunularia</i><font class=c1>   1種</font>
420526000,7,7-702-70202-7020205-7020205001-70202050011-420526000,0,70202050011,,Lunularia cruciata,,<i>Lunularia cruciata</i>  (L.) Dumort. ex Lindb.<font class=c2 ></font>
7020206001,5,7-702-70202-7020206-7020206001,1,7020206,Family,Acrobolbaceae,2屬 2種,Family Acrobolbaceae<font class=c1>   2屬 2種</font>
7020206002,5,7-702-70202-7020206-7020206002,1,7020206,Family,Adelanthaceae,1屬 2種,Family Adelanthaceae<font class=c1>   1屬 2種</font>
7020206003,5,7-702-70202-7020206-7020206003,1,7020206,Family,Anastrophyllaceae,6屬 14種,Family Anastrophyllaceae<font class=c1>   6屬 14種</font>
7020206004,5,7-702-70202-7020206-7020206004,1,7020206,Family,Balantiopsidaceae,1屬 1種,Family Balantiopsidaceae<font class=c1>   1屬 1種</font>
7020206005,5,7-702-70202-7020206-7020206005,1,7020206,護蒴蘚科,Family Calypogeiaceae,4屬 11種,護蒴蘚科  Family Calypogeiaceae<font class=c1>   4屬 11種</font>
7020206006,5,7-702-70202-7020206-7020206006,1,7020206,大萼蘚科,Family Cephaloziaceae,4屬 8種,大萼蘚科  Family Cephaloziaceae<font class=c1>   4屬 8種</font>
7020206007,5,7-702-70202-7020206-7020206007,1,7020206,擬大萼蘚科,Family Cephaloziellaceae,2屬 3種,擬大萼蘚科  Family Cephaloziellaceae<font class=c1>   2屬 3種</font>
7020206008,5,7-702-70202-7020206-7020206008,1,7020206,側囊苔科,Family Delavayellaceae,1屬 1種,側囊苔科  Family Delavayellaceae<font class=c1>   1屬 1種</font>
7020206009,5,7-702-70202-7020206-7020206009,1,7020206,地萼蘚科,Family Geocalycaceae,2屬 4種,地萼蘚科  Family Geocalycaceae<font class=c1>   2屬 4種</font>
7020206010,5,7-702-70202-7020206-7020206010,1,7020206,全萼蘚科,Family Gymnomitriaceae,3屬 5種,全萼蘚科  Family Gymnomitriaceae<font class=c1>   3屬 5種</font>
7020206011,5,7-702-70202-7020206-7020206011,1,7020206,剪葉蘚科,Family Herbertaceae,1屬 4種,剪葉蘚科  Family Herbertaceae<font class=c1>   1屬 4種</font>
7020206012,5,7-702-70202-7020206-7020206012,1,7020206,甲克蘚科,Family Jackiellaceae,1屬 2種,甲克蘚科  Family Jackiellaceae<font class=c1>   1屬 2種</font>
7020206013,5,7-702-70202-7020206-7020206013,1,7020206,Family,Jamesoniellaceae,1屬 1種,Family Jamesoniellaceae<font class=c1>   1屬 1種</font>
7020206014,5,7-702-70202-7020206-7020206014,1,7020206,葉蘚科,Family Jungermanniaceae,3屬 6種,葉蘚科  Family Jungermanniaceae<font class=c1>   3屬 6種</font>
7020206015,5,7-702-70202-7020206-7020206015,1,7020206,Family,Lepicoleaceae,1屬 2種,Family Lepicoleaceae<font class=c1>   1屬 2種</font>
7020206016,5,7-702-70202-7020206-7020206016,1,7020206,指葉蘚科,Family Lepidoziaceae,6屬 36種,指葉蘚科  Family Lepidoziaceae<font class=c1>   6屬 36種</font>
7020206017,5,7-702-70202-7020206-7020206017,1,7020206,Family,Lophocoleaceae,4屬 26種,Family Lophocoleaceae<font class=c1>   4屬 26種</font>
7020206018,5,7-702-70202-7020206-7020206018,1,7020206,Family,Mastigophoraceae,1屬 2種,Family Mastigophoraceae<font class=c1>   1屬 2種</font>
7020206019,5,7-702-70202-7020206-7020206019,1,7020206,Family,Myliaceae,1屬 3種,Family Myliaceae<font class=c1>   1屬 3種</font>
7020206020,5,7-702-70202-7020206-7020206020,1,7020206,Family,Plagiochilaceae,3屬 40種,Family Plagiochilaceae<font class=c1>   3屬 40種</font>
7020206021,5,7-702-70202-7020206-7020206021,1,7020206,光萼蘚科,Family Porellaceae,1屬 16種,光萼蘚科  Family Porellaceae<font class=c1>   1屬 16種</font>
7020206022,5,7-702-70202-7020206-7020206022,1,7020206,Family,Pseudolepicoleaceae,2屬 3種,Family Pseudolepicoleaceae<font class=c1>   2屬 3種</font>
7020206023,5,7-702-70202-7020206-7020206023,1,7020206,扁萼蘚科,Family Radulaceae,1屬 25種,扁萼蘚科  Family Radulaceae<font class=c1>   1屬 25種</font>
7020206024,5,7-702-70202-7020206-7020206024,1,7020206,合葉蘚科,Family Scapaniaceae,7屬 35種,合葉蘚科  Family Scapaniaceae<font class=c1>   7屬 35種</font>
7020206025,5,7-702-70202-7020206-7020206025,1,7020206,歧舌蘚科,Family Schistochilaceae,1屬 5種,歧舌蘚科  Family Schistochilaceae<font class=c1>   1屬 5種</font>
7020206026,5,7-702-70202-7020206-7020206026,1,7020206,Family,Solenostomataceae,2屬 18種,Family Solenostomataceae<font class=c1>   2屬 18種</font>
7020206027,5,7-702-70202-7020206-7020206027,1,7020206,Family,Trichocoleaceae,1屬 2種,Family Trichocoleaceae<font class=c1>   1屬 2種</font>
70202060011,6,7-702-70202-7020206-7020206001-70202060011,1,7020206001,Genus,Acrobolbus,1種,Genus <i>Acrobolbus</i><font class=c1>   1種</font>
70202060012,6,7-702-70202-7020206-7020206001-70202060012,1,7020206001,Genus,Marsupidium,1種,Genus <i>Marsupidium</i><font class=c1>   1種</font>
421192000,7,7-702-70202-7020206-7020206001-70202060011-421192000,0,70202060011,,Acrobolbus ciliatus,,<i>Acrobolbus ciliatus</i>  <font class=c2 ></font>
420536000,7,7-702-70202-7020206-7020206001-70202060012-420536000,0,70202060012,,Marsupidium knightii,,<i>Marsupidium knightii</i>  Mitt.<font class=c2 ></font>
420708000,6,7-702-70202-7020206-7020206002-420708000,0,7020206002,,Wettsteinia inversa,,<i>Wettsteinia inversa</i>  (Sande Lac.) Schiffn.<font class=c2></font>
420709000,6,7-702-70202-7020206-7020206002-420709000,0,7020206002,,Wettsteinia rotundifolia,,<i>Wettsteinia rotundifolia</i>  (Horik.) Grolle<font class=c2></font>
70202060031,6,7-702-70202-7020206-7020206003-70202060031,1,7020206003,Genus,Anastrophyllum,5種,Genus <i>Anastrophyllum</i><font class=c1>   5種</font>
70202060032,6,7-702-70202-7020206-7020206003-70202060032,1,7020206003,Genus,Barbilophozia,3種,Genus <i>Barbilophozia</i><font class=c1>   3種</font>
70202060033,6,7-702-70202-7020206-7020206003-70202060033,1,7020206003,Genus,Plicanthus,2種,Genus <i>Plicanthus</i><font class=c1>   2種</font>
70202060034,6,7-702-70202-7020206-7020206003-70202060034,1,7020206003,Genus,Sphenolobopsis,1種,Genus <i>Sphenolobopsis</i><font class=c1>   1種</font>
70202060035,6,7-702-70202-7020206-7020206003-70202060035,1,7020206003,Genus,Temnoma,1種,Genus <i>Temnoma</i><font class=c1>   1種</font>
70202060036,6,7-702-70202-7020206-7020206003-70202060036,1,7020206003,Genus,Tetralophozia,2種,Genus <i>Tetralophozia</i><font class=c1>   2種</font>
420313000,7,7-702-70202-7020206-7020206003-70202060031-420313000,0,70202060031,,Anastrophyllum bidens,,<i>Anastrophyllum bidens</i>  (Reinw. et al.) Steph.<font class=c2 ></font>
420314000,7,7-702-70202-7020206-7020206003-70202060031-420314000,0,70202060031,,Anastrophyllum michauxii,,<i>Anastrophyllum michauxii</i>  (F.Weber) H.Buch<font class=c2 ></font>
420315000,7,7-702-70202-7020206-7020206003-70202060031-420315000,0,70202060031,,Anastrophyllum minutum acuminatum,,<i>Anastrophyllum minutum</i>  (Schreb.) R.M.Schust. </i>var. <i>acuminatum</i> (Horik.) T.Cao & J.Sun<font class=c2 ></font>
420316000,7,7-702-70202-7020206-7020206003-70202060031-420316000,0,70202060031,,Anastrophyllum minutum  minutum,,<i>Anastrophyllum minutum </i>var. <i>minutum</i></i>  (Schreb.) R.M.Schust.<font class=c2 ></font>
420317000,7,7-702-70202-7020206-7020206003-70202060031-420317000,0,70202060031,,Anastrophyllum striolatum,,<i>Anastrophyllum striolatum</i>  (Horik.) N.Kitag.<font class=c2 ></font>
420324000,7,7-702-70202-7020206-7020206003-70202060032-420324000,0,70202060032,,Barbilophozia attenuata,,<i>Barbilophozia attenuata</i>  (Mart.) Loeske<font class=c2 ></font>
420325000,7,7-702-70202-7020206-7020206003-70202060032-420325000,0,70202060032,,Barbilophozia barbata,,<i>Barbilophozia barbata</i>  (Schreb.) Loeske<font class=c2 ></font>
420326000,7,7-702-70202-7020206-7020206003-70202060032-420326000,0,70202060032,,Barbilophozia hatcheri,,<i>Barbilophozia hatcheri</i>  (A.Evans) Loeske<font class=c2 ></font>
420633000,7,7-702-70202-7020206-7020206003-70202060033-420633000,0,70202060033,,Plicanthus birmensis,,<i>Plicanthus birmensis</i>  (Steph.) R.M.Schust.<font class=c2 ></font>
420634000,7,7-702-70202-7020206-7020206003-70202060033-420634000,0,70202060033,,Plicanthus hirtellus,,<i>Plicanthus hirtellus</i>  (F.Weber) R.M.Schust.<font class=c2 ></font>
420690000,7,7-702-70202-7020206-7020206003-70202060034-420690000,0,70202060034,,Sphenolobopsis pearsonii,,<i>Sphenolobopsis pearsonii</i>  (Spruce) R.M.Schust.<font class=c2 ></font>
421193000,7,7-702-70202-7020206-7020206003-70202060035-421193000,0,70202060035,,Temnoma setigerum,,<i>Temnoma setigerum</i>  (Lindenb.) R.M.Schust.<font class=c2 ></font>
420698000,7,7-702-70202-7020206-7020206003-70202060036-420698000,0,70202060036,,Tetralophozia filiformis,,<i>Tetralophozia filiformis</i>  (Steph.) Urmi<font class=c2 ></font>
420699000,7,7-702-70202-7020206-7020206003-70202060036-420699000,0,70202060036,,Tetralophozia setiformis,,<i>Tetralophozia setiformis</i>  (Ehrh.) Schljakov<font class=c2 ></font>
421525000,6,7-702-70202-7020206-7020206004-421525000,0,7020206004,東亞直蒴蘚,Isotachis japonica,,東亞直蒴蘚 <i>Isotachis japonica</i>  Steph.<font class=c2></font>
70202060051,6,7-702-70202-7020206-7020206005-70202060051,1,7020206005,護蒴蘚屬,Genus Calypogeia,7種,護蒴蘚屬  Genus <i>Calypogeia</i><font class=c1>   7種</font>
70202060052,6,7-702-70202-7020206-7020206005-70202060052,1,7020206005,Genus,Eocalypogeia,1種,Genus <i>Eocalypogeia</i><font class=c1>   1種</font>
70202060053,6,7-702-70202-7020206-7020206005-70202060053,1,7020206005,Genus,Metacalypogeia,2種,Genus <i>Metacalypogeia</i><font class=c1>   2種</font>
70202060054,6,7-702-70202-7020206-7020206005-70202060054,1,7020206005,Genus,Mnioloma,1種,Genus <i>Mnioloma</i><font class=c1>   1種</font>
420350000,7,7-702-70202-7020206-7020206005-70202060051-420350000,0,70202060051,銅綠護蒴蘚,Calypogeia aeruginosa,,銅綠護蒴蘚 <i>Calypogeia aeruginosa</i>  Mitt.<font class=c2 ></font>
420351000,7,7-702-70202-7020206-7020206005-70202060051-420351000,0,70202060051,,Calypogeia arguta,,<i>Calypogeia arguta</i>  Nees & Mont.<font class=c2 ></font>
420352000,7,7-702-70202-7020206-7020206005-70202060051-420352000,0,70202060051,,Calypogeia azurea,,<i>Calypogeia azurea</i>  Stotler & Crotz<font class=c2 ></font>
420353000,7,7-702-70202-7020206-7020206005-70202060051-420353000,0,70202060051,,Calypogeia fissa,,<i>Calypogeia fissa</i>  (L.) Raddi<font class=c2 ></font>
420354000,7,7-702-70202-7020206-7020206005-70202060051-420354000,0,70202060051,,Calypogeia formosana,,<i>Calypogeia formosana</i>  Horik.<font class=c2 ></font>
420355000,7,7-702-70202-7020206-7020206005-70202060051-420355000,0,70202060051,,Calypogeia neesiana,,<i>Calypogeia neesiana</i>  (C.Massal. & Carestia) Müll.Frib.<font class=c2 ></font>
420356000,7,7-702-70202-7020206-7020206005-70202060051-420356000,0,70202060051,,Calypogeia tosana,,<i>Calypogeia tosana</i>  (Steph.) Steph.<font class=c2 ></font>
421197000,7,7-702-70202-7020206-7020206005-70202060052-421197000,0,70202060052,,Eocalypogeia quelpaertensis,,<i>Eocalypogeia quelpaertensis</i>  (S.Hatt. & Inoue) R.M.Schust.<font class=c2 ></font>
420548000,7,7-702-70202-7020206-7020206005-70202060053-420548000,0,70202060053,,Metacalypogeia alternifolia,,<i>Metacalypogeia alternifolia</i>  (Gottsche et al.) Grolle<font class=c2 ></font>
420549000,7,7-702-70202-7020206-7020206005-70202060053-420549000,0,70202060053,,Metacalypogeia cordifolia,,<i>Metacalypogeia cordifolia</i>  (Steph.) Inoue<font class=c2 ></font>
421198000,7,7-702-70202-7020206-7020206005-70202060054-421198000,0,70202060054,,Mnioloma fuscum,,<i>Mnioloma fuscum</i>  (Lehm.) R.M.Schust.<font class=c2 ></font>
70202060061,6,7-702-70202-7020206-7020206006-70202060061,1,7020206006,大萼蘚屬,Genus Cephalozia,4種,大萼蘚屬  Genus <i>Cephalozia</i><font class=c1>   4種</font>
70202060062,6,7-702-70202-7020206-7020206006-70202060062,1,7020206006,Genus,Nowellia,1種,Genus <i>Nowellia</i><font class=c1>   1種</font>
70202060063,6,7-702-70202-7020206-7020206006-70202060063,1,7020206006,Genus,Odontoschisma,2種,Genus <i>Odontoschisma</i><font class=c1>   2種</font>
70202060064,6,7-702-70202-7020206-7020206006-70202060064,1,7020206006,Genus,Schiffneria,1種,Genus <i>Schiffneria</i><font class=c1>   1種</font>
420357000,7,7-702-70202-7020206-7020206006-70202060061-420357000,0,70202060061,,Cephalozia bicuspidata,,<i>Cephalozia bicuspidata</i>  (L.) Dumort.<font class=c2 ></font>
420358000,7,7-702-70202-7020206-7020206006-70202060061-420358000,0,70202060061,,Cephalozia catenulata nipponica,,<i>Cephalozia catenulata</i>  (Huebener) Lindb. </i>subsp. <i>nipponica</i> (S.Hatt.) Inoue<font class=c2 ></font>
420359000,7,7-702-70202-7020206-7020206006-70202060061-420359000,0,70202060061,,Cephalozia gollanii,,<i>Cephalozia gollanii</i>  Steph.<font class=c2 ></font>
421583000,7,7-702-70202-7020206-7020206006-70202060061-421583000,0,70202060061,,Cephalozia hamatiloba,,<i>Cephalozia hamatiloba</i>  Steph.<font class=c2 ></font>
420572000,7,7-702-70202-7020206-7020206006-70202060062-420572000,0,70202060062,,Nowellia curvifolia,,<i>Nowellia curvifolia</i>  (Dicks.) Mitt.<font class=c2 ></font>
420573000,7,7-702-70202-7020206-7020206006-70202060063-420573000,0,70202060063,,Odontoschisma denudatum,,<i>Odontoschisma denudatum</i>  (Mart.) Dumort.<font class=c2 ></font>
420574000,7,7-702-70202-7020206-7020206006-70202060063-420574000,0,70202060063,,Odontoschisma grosseverrucosum,,<i>Odontoschisma grosseverrucosum</i>  Steph.<font class=c2 ></font>
420670000,7,7-702-70202-7020206-7020206006-70202060064-420670000,0,70202060064,,Schiffneria hyalina,,<i>Schiffneria hyalina</i>  Steph.<font class=c2 ></font>
70202060071,6,7-702-70202-7020206-7020206007-70202060071,1,7020206007,擬大萼蘚屬,Genus Cephaloziella,2種,擬大萼蘚屬  Genus <i>Cephaloziella</i><font class=c1>   2種</font>
70202060072,6,7-702-70202-7020206-7020206007-70202060072,1,7020206007,Genus,Cylindrocolea,1種,Genus <i>Cylindrocolea</i><font class=c1>   1種</font>
421526000,7,7-702-70202-7020206-7020206007-70202060071-421526000,0,70202060071,,Cephaloziella kiaeri,,<i>Cephaloziella kiaeri</i>  (Austin) Douin<font class=c2 ></font>
421527000,7,7-702-70202-7020206-7020206007-70202060071-421527000,0,70202060071,,Cephaloziella microphylla,,<i>Cephaloziella microphylla</i>  (Steph.) Douin<font class=c2 ></font>
421528000,7,7-702-70202-7020206-7020206007-70202060072-421528000,0,70202060072,,Cylindrocolea recurvifolia,,<i>Cylindrocolea recurvifolia</i>  (Steph.) Inoue<font class=c2 ></font>
420518000,6,7-702-70202-7020206-7020206008-420518000,0,7020206008,,Liochlaena subulata,,<i>Liochlaena subulata</i>  (A.Evans) Schljakov<font class=c2></font>
70202060091,6,7-702-70202-7020206-7020206009-70202060091,1,7020206009,Genus,Notoscyphus,1種,Genus <i>Notoscyphus</i><font class=c1>   1種</font>
70202060092,6,7-702-70202-7020206-7020206009-70202060092,1,7020206009,齒萼苔屬,Genus Saccogynidium,3種,齒萼苔屬  Genus <i>Saccogynidium</i><font class=c1>   3種</font>
420571000,7,7-702-70202-7020206-7020206009-70202060091-420571000,0,70202060091,,Notoscyphus lutescens,,<i>Notoscyphus lutescens</i>  (Lehm. & Lindenb.) Mitt.<font class=c2 ></font>
421199000,7,7-702-70202-7020206-7020206009-70202060092-421199000,0,70202060092,,Saccogynidium irregularospinum,,"<i>Saccogynidium irregularospinum</i>  C.Gao, T.Cao & M.J.Lai<font class=c2 ></font>"
421200000,7,7-702-70202-7020206-7020206009-70202060092-421200000,0,70202060092,,Saccogynidium muricellum,,<i>Saccogynidium muricellum</i>  (De Not.) Grolle<font class=c2 ></font>
421201000,7,7-702-70202-7020206-7020206009-70202060092-421201000,0,70202060092,,Saccogynidium rigidulum,,<i>Saccogynidium rigidulum</i>  (Nees) Grolle<font class=c2 ></font>
70202060101,6,7-702-70202-7020206-7020206010-70202060101,1,7020206010,Genus,Apomarsupella,2種,Genus <i>Apomarsupella</i><font class=c1>   2種</font>
70202060102,6,7-702-70202-7020206-7020206010-70202060102,1,7020206010,全萼蘚屬,Genus Gymnomitrion,1種,全萼蘚屬  Genus <i>Gymnomitrion</i><font class=c1>   1種</font>
70202060103,6,7-702-70202-7020206-7020206010-70202060103,1,7020206010,Genus,Marsupella,2種,Genus <i>Marsupella</i><font class=c1>   2種</font>
420320000,7,7-702-70202-7020206-7020206010-70202060101-420320000,0,70202060101,,Apomarsupella revoluta,,<i>Apomarsupella revoluta</i>  (Nees) R.M.Schust.<font class=c2 ></font>
420322000,7,7-702-70202-7020206-7020206010-70202060101-420322000,0,70202060101,,Apomarsupella rubida,,<i>Apomarsupella rubida</i>  (Mitt.) R.M.Schust.<font class=c2 ></font>
420442000,7,7-702-70202-7020206-7020206010-70202060102-420442000,0,70202060102,,Gymnomitrion concinnatum,,<i>Gymnomitrion concinnatum</i>  (Lightf.) Corda<font class=c2 ></font>
420534000,7,7-702-70202-7020206-7020206010-70202060103-420534000,0,70202060103,,Marsupella emarginata,,<i>Marsupella emarginata</i>  (Ehrh.) Dumort.<font class=c2 ></font>
420535000,7,7-702-70202-7020206-7020206010-70202060103-420535000,0,70202060103,,Marsupella pseudofunckii,,<i>Marsupella pseudofunckii</i>  S.Hatt.<font class=c2 ></font>
70202060111,6,7-702-70202-7020206-7020206011-70202060111,1,7020206011,剪葉蘚屬,Genus Herbertus,4種,剪葉蘚屬  Genus <i>Herbertus</i><font class=c1>   4種</font>
